date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:50:15	91324/91324	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Feb%202023%2005:50:16%20GMT	https://cdn.shopify.com/s/files/1/0665/0039/5261/products/34UoZFl_720x720_crop_center_771c0c2c-1908-4d1f-bfff-601c053038e5_800x.png?v=1664289326	C:/Users/gomes/Desktop/Clonado/b/cdn.shopify.com/s/files/1/0665/0039/5261/products/34UoZFl_720x720_crop_center_771c0c2c-1908-4d1f-bfff-601c053038e5_800x5895.png	(from https://lojablackskull.com/collections/frontpage/products/frigobar-philco-47l-compacto-porta-reversivel-pfg50p-preto-bivolt/)
02:50:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2005:50:17%20GMT	http://cdn.shopify.com/s/files/1/0665/0039/5261/products/34UoZFl_720x720_crop_center_771c0c2c-1908-4d1f-bfff-601c053038e5_1024x.png?v=1664289326	C:/Users/gomes/Desktop/Clonado/b/cdn.shopify.com/s/files/1/0665/0039/5261/products/34UoZFl_720x720_crop_center_771c0c2c-1908-4d1f-bfff-601c053038e5_1024x5895.png	(from https://lojablackskull.com/collections/frontpage/products/frigobar-philco-47l-compacto-porta-reversivel-pfg50p-preto-bivolt/)
02:50:17	189667/189667	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Feb%202023%2005:50:17%20GMT	https://cdn.shopify.com/s/files/1/0665/0039/5261/products/a7AAfJr_720x720_crop_center_0e25204c-3945-45ef-bfde-cd3cf1ab8dde_800x.png?v=1664289326	C:/Users/gomes/Desktop/Clonado/b/cdn.shopify.com/s/files/1/0665/0039/5261/products/a7AAfJr_720x720_crop_center_0e25204c-3945-45ef-bfde-cd3cf1ab8dde_800x5895.png	(from https://lojablackskull.com/collections/frontpage/products/frigobar-philco-47l-compacto-porta-reversivel-pfg50p-preto-bivolt/)
02:50:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2005:50:18%20GMT	http://cdn.shopify.com/s/files/1/0665/0039/5261/products/a7AAfJr_720x720_crop_center_0e25204c-3945-45ef-bfde-cd3cf1ab8dde_1024x.png?v=1664289326	C:/Users/gomes/Desktop/Clonado/b/cdn.shopify.com/s/files/1/0665/0039/5261/products/a7AAfJr_720x720_crop_center_0e25204c-3945-45ef-bfde-cd3cf1ab8dde_1024x5895.png	(from https://lojablackskull.com/collections/frontpage/products/frigobar-philco-47l-compacto-porta-reversivel-pfg50p-preto-bivolt/)
02:50:19	91324/91324	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Feb%202023%2005:50:18%20GMT	https://cdn.shopify.com/s/files/1/0665/0039/5261/products/34UoZFl_720x720_crop_center_771c0c2c-1908-4d1f-bfff-601c053038e5_1024x.png?v=1664289326	C:/Users/gomes/Desktop/Clonado/b/cdn.shopify.com/s/files/1/0665/0039/5261/products/34UoZFl_720x720_crop_center_771c0c2c-1908-4d1f-bfff-601c053038e5_1024x5895.png	(from https://lojablackskull.com/collections/frontpage/products/frigobar-philco-47l-compacto-porta-reversivel-pfg50p-preto-bivolt/)
02:50:20	189667/189667	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Feb%202023%2005:50:20%20GMT	https://cdn.shopify.com/s/files/1/0665/0039/5261/products/a7AAfJr_720x720_crop_center_0e25204c-3945-45ef-bfde-cd3cf1ab8dde_1024x.png?v=1664289326	C:/Users/gomes/Desktop/Clonado/b/cdn.shopify.com/s/files/1/0665/0039/5261/products/a7AAfJr_720x720_crop_center_0e25204c-3945-45ef-bfde-cd3cf1ab8dde_1024x5895.png	(from https://lojablackskull.com/collections/frontpage/products/frigobar-philco-47l-compacto-porta-reversivel-pfg50p-preto-bivolt/)
02:50:20	281/281	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Feb%202023%2005:50:21%20GMT	https://lojablackskull.com/collections/frontpage/products/fritadeira-eletrica-12-litros-preta/POST	C:/Users/gomes/Desktop/Clonado/b/lojablackskull.com/collections/frontpage/products/fritadeira-eletrica-12-litros-preta/POST.191.delayed	(from https://lojablackskull.com/collections/frontpage/products/fritadeira-eletrica-12-litros-preta/)
02:50:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2005:50:21%20GMT	http://cdn.shopify.com/s/files/1/0665/0039/5261/products/4063504257_1_2048x_720x720_crop_center_c3541990-06d1-494e-8157-103000bc1803_800x.jpg?v=1664289323	C:/Users/gomes/Desktop/Clonado/b/cdn.shopify.com/s/files/1/0665/0039/5261/products/4063504257_1_2048x_720x720_crop_center_c3541990-06d1-494e-8157-103000bc1803_800xed70.jpg	(from https://lojablackskull.com/collections/frontpage/products/fritadeira-eletrica-12-litros-preta/)
02:50:22	29909/29909	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2005:50:23%20GMT	https://cdn.shopify.com/s/files/1/0665/0039/5261/products/4063504257_1_2048x_720x720_crop_center_c3541990-06d1-494e-8157-103000bc1803_800x.jpg?v=1664289323	C:/Users/gomes/Desktop/Clonado/b/cdn.shopify.com/s/files/1/0665/0039/5261/products/4063504257_1_2048x_720x720_crop_center_c3541990-06d1-494e-8157-103000bc1803_800xed70.jpg	(from https://lojablackskull.com/collections/frontpage/products/fritadeira-eletrica-12-litros-preta/)
02:50:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2005:50:23%20GMT	http://cdn.shopify.com/s/files/1/0665/0039/5261/products/4063504257_3_2048x_720x720_crop_center_151d85ea-6165-45e5-982b-88777504c75d_800x.jpg?v=1664289323	C:/Users/gomes/Desktop/Clonado/b/cdn.shopify.com/s/files/1/0665/0039/5261/products/4063504257_3_2048x_720x720_crop_center_151d85ea-6165-45e5-982b-88777504c75d_800xed70.jpg	(from https://lojablackskull.com/collections/frontpage/products/fritadeira-eletrica-12-litros-preta/)
02:50:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2005:50:24%20GMT	http://cdn.shopify.com/s/files/1/0665/0039/5261/products/4063504257_4_2048x_720x720_crop_center_ec1b653d-c66e-4083-bd40-daae46ea1c99_800x.jpg?v=1664289323	C:/Users/gomes/Desktop/Clonado/b/cdn.shopify.com/s/files/1/0665/0039/5261/products/4063504257_4_2048x_720x720_crop_center_ec1b653d-c66e-4083-bd40-daae46ea1c99_800xed70.jpg	(from https://lojablackskull.com/collections/frontpage/products/fritadeira-eletrica-12-litros-preta/)
02:50:24	42248/42248	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2005:50:23%20GMT	https://cdn.shopify.com/s/files/1/0665/0039/5261/products/4063504257_3_2048x_720x720_crop_center_151d85ea-6165-45e5-982b-88777504c75d_800x.jpg?v=1664289323	C:/Users/gomes/Desktop/Clonado/b/cdn.shopify.com/s/files/1/0665/0039/5261/products/4063504257_3_2048x_720x720_crop_center_151d85ea-6165-45e5-982b-88777504c75d_800xed70.jpg	(from https://lojablackskull.com/collections/frontpage/products/fritadeira-eletrica-12-litros-preta/)
02:50:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2005:50:26%20GMT	http://cdn.shopify.com/s/files/1/0665/0039/5261/products/4063504257_2_2048x_720x720_crop_center_a0cb9072-9903-465b-a6dd-4da4db5070ae_800x.jpg?v=1664289323	C:/Users/gomes/Desktop/Clonado/b/cdn.shopify.com/s/files/1/0665/0039/5261/products/4063504257_2_2048x_720x720_crop_center_a0cb9072-9903-465b-a6dd-4da4db5070ae_800xed70.jpg	(from https://lojablackskull.com/collections/frontpage/products/fritadeira-eletrica-12-litros-preta/)
02:50:26	43001/43001	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2005:50:25%20GMT	https://cdn.shopify.com/s/files/1/0665/0039/5261/products/4063504257_4_2048x_720x720_crop_center_ec1b653d-c66e-4083-bd40-daae46ea1c99_800x.jpg?v=1664289323	C:/Users/gomes/Desktop/Clonado/b/cdn.shopify.com/s/files/1/0665/0039/5261/products/4063504257_4_2048x_720x720_crop_center_ec1b653d-c66e-4083-bd40-daae46ea1c99_800xed70.jpg	(from https://lojablackskull.com/collections/frontpage/products/fritadeira-eletrica-12-litros-preta/)
02:50:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2005:50:27%20GMT	http://cdn.shopify.com/s/files/1/0665/0039/5261/products/4063504257_1_2048x_720x720_crop_center_c3541990-06d1-494e-8157-103000bc1803_1024x.jpg?v=1664289323	C:/Users/gomes/Desktop/Clonado/b/cdn.shopify.com/s/files/1/0665/0039/5261/products/4063504257_1_2048x_720x720_crop_center_c3541990-06d1-494e-8157-103000bc1803_1024xed70.jpg	(from https://lojablackskull.com/collections/frontpage/products/fritadeira-eletrica-12-litros-preta/)
02:50:27	37794/37794	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2005:50:27%20GMT	https://cdn.shopify.com/s/files/1/0665/0039/5261/products/4063504257_2_2048x_720x720_crop_center_a0cb9072-9903-465b-a6dd-4da4db5070ae_800x.jpg?v=1664289323	C:/Users/gomes/Desktop/Clonado/b/cdn.shopify.com/s/files/1/0665/0039/5261/products/4063504257_2_2048x_720x720_crop_center_a0cb9072-9903-465b-a6dd-4da4db5070ae_800xed70.jpg	(from https://lojablackskull.com/collections/frontpage/products/fritadeira-eletrica-12-litros-preta/)
02:50:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2005:50:29%20GMT	http://cdn.shopify.com/s/files/1/0665/0039/5261/products/4063504257_3_2048x_720x720_crop_center_151d85ea-6165-45e5-982b-88777504c75d_1024x.jpg?v=1664289323	C:/Users/gomes/Desktop/Clonado/b/cdn.shopify.com/s/files/1/0665/0039/5261/products/4063504257_3_2048x_720x720_crop_center_151d85ea-6165-45e5-982b-88777504c75d_1024xed70.jpg	(from https://lojablackskull.com/collections/frontpage/products/fritadeira-eletrica-12-litros-preta/)
02:50:28	29909/29909	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2005:50:29%20GMT	https://cdn.shopify.com/s/files/1/0665/0039/5261/products/4063504257_1_2048x_720x720_crop_center_c3541990-06d1-494e-8157-103000bc1803_1024x.jpg?v=1664289323	C:/Users/gomes/Desktop/Clonado/b/cdn.shopify.com/s/files/1/0665/0039/5261/products/4063504257_1_2048x_720x720_crop_center_c3541990-06d1-494e-8157-103000bc1803_1024xed70.jpg	(from https://lojablackskull.com/collections/frontpage/products/fritadeira-eletrica-12-litros-preta/)
02:50:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2005:50:30%20GMT	http://cdn.shopify.com/s/files/1/0665/0039/5261/products/4063504257_4_2048x_720x720_crop_center_ec1b653d-c66e-4083-bd40-daae46ea1c99_1024x.jpg?v=1664289323	C:/Users/gomes/Desktop/Clonado/b/cdn.shopify.com/s/files/1/0665/0039/5261/products/4063504257_4_2048x_720x720_crop_center_ec1b653d-c66e-4083-bd40-daae46ea1c99_1024xed70.jpg	(from https://lojablackskull.com/collections/frontpage/products/fritadeira-eletrica-12-litros-preta/)
02:50:30	42248/42248	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2005:50:30%20GMT	https://cdn.shopify.com/s/files/1/0665/0039/5261/products/4063504257_3_2048x_720x720_crop_center_151d85ea-6165-45e5-982b-88777504c75d_1024x.jpg?v=1664289323	C:/Users/gomes/Desktop/Clonado/b/cdn.shopify.com/s/files/1/0665/0039/5261/products/4063504257_3_2048x_720x720_crop_center_151d85ea-6165-45e5-982b-88777504c75d_1024xed70.jpg	(from https://lojablackskull.com/collections/frontpage/products/fritadeira-eletrica-12-litros-preta/)
02:50:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2005:50:31%20GMT	http://cdn.shopify.com/s/files/1/0665/0039/5261/products/4063504257_2_2048x_720x720_crop_center_a0cb9072-9903-465b-a6dd-4da4db5070ae_1024x.jpg?v=1664289323	C:/Users/gomes/Desktop/Clonado/b/cdn.shopify.com/s/files/1/0665/0039/5261/products/4063504257_2_2048x_720x720_crop_center_a0cb9072-9903-465b-a6dd-4da4db5070ae_1024xed70.jpg	(from https://lojablackskull.com/collections/frontpage/products/fritadeira-eletrica-12-litros-preta/)
02:50:32	43001/43001	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2005:50:31%20GMT	https://cdn.shopify.com/s/files/1/0665/0039/5261/products/4063504257_4_2048x_720x720_crop_center_ec1b653d-c66e-4083-bd40-daae46ea1c99_1024x.jpg?v=1664289323	C:/Users/gomes/Desktop/Clonado/b/cdn.shopify.com/s/files/1/0665/0039/5261/products/4063504257_4_2048x_720x720_crop_center_ec1b653d-c66e-4083-bd40-daae46ea1c99_1024xed70.jpg	(from https://lojablackskull.com/collections/frontpage/products/fritadeira-eletrica-12-litros-preta/)
02:50:32	37794/37794	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2005:50:33%20GMT	https://cdn.shopify.com/s/files/1/0665/0039/5261/products/4063504257_2_2048x_720x720_crop_center_a0cb9072-9903-465b-a6dd-4da4db5070ae_1024x.jpg?v=1664289323	C:/Users/gomes/Desktop/Clonado/b/cdn.shopify.com/s/files/1/0665/0039/5261/products/4063504257_2_2048x_720x720_crop_center_a0cb9072-9903-465b-a6dd-4da4db5070ae_1024xed70.jpg	(from https://lojablackskull.com/collections/frontpage/products/fritadeira-eletrica-12-litros-preta/)
02:50:33	80328/80328	---M--	200	added ('OK')	image/jpeg	etag:%2202186486c9049b936c6f6535b66ba05f%22	https://i.zst.com.br/thumbs/12/35/39/1942768621.jpg	C:/Users/gomes/Desktop/Clonado/b/i.zst.com.br/thumbs/12/35/39/1942768621.jpg	(from https://lojablackskull.com/collections/frontpage/products/fritadeira-eletrica-12-litros-preta/)
02:50:33	281/281	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Feb%202023%2005:50:34%20GMT	https://lojablackskull.com/collections/frontpage/products/fogao-de-piso-atlas-monaco-top-glass-4-queimadores-127v-220v-mesa-de-vidro/POST	C:/Users/gomes/Desktop/Clonado/b/lojablackskull.com/collections/frontpage/products/fogao-de-piso-atlas-monaco-top-glass-4-queimadores-127v-220v-mesa-de-vidro/POST.1a3.delayed	(from https://lojablackskull.com/collections/frontpage/products/fogao-de-piso-atlas-monaco-top-glass-4-queimadores-127v-220v-mesa-de-vidro/)
02:50:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2005:50:34%20GMT	http://cdn.shopify.com/s/files/1/0665/0039/5261/products/Designsemnome_27_720x720_crop_center_89f13bb9-c0d3-4ad9-9469-a08fe13d4acc_800x.png?v=1664289316	C:/Users/gomes/Desktop/Clonado/b/cdn.shopify.com/s/files/1/0665/0039/5261/products/Designsemnome_27_720x720_crop_center_89f13bb9-c0d3-4ad9-9469-a08fe13d4acc_800x8546.png	(from https://lojablackskull.com/collections/frontpage/products/fogao-de-piso-atlas-monaco-top-glass-4-queimadores-127v-220v-mesa-de-vidro/)
02:50:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2005:50:35%20GMT	http://cdn.shopify.com/s/files/1/0665/0039/5261/products/Designsemnome_26_720x720_crop_center_8cf63f86-2ac0-4ff7-b0d1-ebd3f7cc8948_800x.png?v=1664289316	C:/Users/gomes/Desktop/Clonado/b/cdn.shopify.com/s/files/1/0665/0039/5261/products/Designsemnome_26_720x720_crop_center_8cf63f86-2ac0-4ff7-b0d1-ebd3f7cc8948_800x8546.png	(from https://lojablackskull.com/collections/frontpage/products/fogao-de-piso-atlas-monaco-top-glass-4-queimadores-127v-220v-mesa-de-vidro/)
02:50:34	183048/183048	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Feb%202023%2005:50:35%20GMT	https://cdn.shopify.com/s/files/1/0665/0039/5261/products/Designsemnome_27_720x720_crop_center_89f13bb9-c0d3-4ad9-9469-a08fe13d4acc_800x.png?v=1664289316	C:/Users/gomes/Desktop/Clonado/b/cdn.shopify.com/s/files/1/0665/0039/5261/products/Designsemnome_27_720x720_crop_center_89f13bb9-c0d3-4ad9-9469-a08fe13d4acc_800x8546.png	(from https://lojablackskull.com/collections/frontpage/products/fogao-de-piso-atlas-monaco-top-glass-4-queimadores-127v-220v-mesa-de-vidro/)
02:50:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2005:50:36%20GMT	http://cdn.shopify.com/s/files/1/0665/0039/5261/products/D_NQ_NP_2X_640295-MLA43438041916_092020-F_720x720_crop_center_81054039-e00b-44f3-a7d1-8ff638498dca_800x.jpg?v=1664289316	C:/Users/gomes/Desktop/Clonado/b/cdn.shopify.com/s/files/1/0665/0039/5261/products/D_NQ_NP_2X_640295-MLA43438041916_092020-F_720x720_crop_center_81054039-e00b-44f3-a7d1-8ff638498dca_800x8546.jpg	(from https://lojablackskull.com/collections/frontpage/products/fogao-de-piso-atlas-monaco-top-glass-4-queimadores-127v-220v-mesa-de-vidro/)
02:50:36	206279/206279	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Feb%202023%2005:50:36%20GMT	https://cdn.shopify.com/s/files/1/0665/0039/5261/products/Designsemnome_26_720x720_crop_center_8cf63f86-2ac0-4ff7-b0d1-ebd3f7cc8948_800x.png?v=1664289316	C:/Users/gomes/Desktop/Clonado/b/cdn.shopify.com/s/files/1/0665/0039/5261/products/Designsemnome_26_720x720_crop_center_8cf63f86-2ac0-4ff7-b0d1-ebd3f7cc8948_800x8546.png	(from https://lojablackskull.com/collections/frontpage/products/fogao-de-piso-atlas-monaco-top-glass-4-queimadores-127v-220v-mesa-de-vidro/)
02:50:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2005:50:38%20GMT	http://cdn.shopify.com/s/files/1/0665/0039/5261/products/Designsemnome_27_720x720_crop_center_89f13bb9-c0d3-4ad9-9469-a08fe13d4acc_1024x.png?v=1664289316	C:/Users/gomes/Desktop/Clonado/b/cdn.shopify.com/s/files/1/0665/0039/5261/products/Designsemnome_27_720x720_crop_center_89f13bb9-c0d3-4ad9-9469-a08fe13d4acc_1024x8546.png	(from https://lojablackskull.com/collections/frontpage/products/fogao-de-piso-atlas-monaco-top-glass-4-queimadores-127v-220v-mesa-de-vidro/)
02:50:38	45326/45326	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2005:50:38%20GMT	https://cdn.shopify.com/s/files/1/0665/0039/5261/products/D_NQ_NP_2X_640295-MLA43438041916_092020-F_720x720_crop_center_81054039-e00b-44f3-a7d1-8ff638498dca_800x.jpg?v=1664289316	C:/Users/gomes/Desktop/Clonado/b/cdn.shopify.com/s/files/1/0665/0039/5261/products/D_NQ_NP_2X_640295-MLA43438041916_092020-F_720x720_crop_center_81054039-e00b-44f3-a7d1-8ff638498dca_800x8546.jpg	(from https://lojablackskull.com/collections/frontpage/products/fogao-de-piso-atlas-monaco-top-glass-4-queimadores-127v-220v-mesa-de-vidro/)
02:50:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2005:50:39%20GMT	http://cdn.shopify.com/s/files/1/0665/0039/5261/products/Designsemnome_26_720x720_crop_center_8cf63f86-2ac0-4ff7-b0d1-ebd3f7cc8948_1024x.png?v=1664289316	C:/Users/gomes/Desktop/Clonado/b/cdn.shopify.com/s/files/1/0665/0039/5261/products/Designsemnome_26_720x720_crop_center_8cf63f86-2ac0-4ff7-b0d1-ebd3f7cc8948_1024x8546.png	(from https://lojablackskull.com/collections/frontpage/products/fogao-de-piso-atlas-monaco-top-glass-4-queimadores-127v-220v-mesa-de-vidro/)
02:50:40	183048/183048	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Feb%202023%2005:50:39%20GMT	https://cdn.shopify.com/s/files/1/0665/0039/5261/products/Designsemnome_27_720x720_crop_center_89f13bb9-c0d3-4ad9-9469-a08fe13d4acc_1024x.png?v=1664289316	C:/Users/gomes/Desktop/Clonado/b/cdn.shopify.com/s/files/1/0665/0039/5261/products/Designsemnome_27_720x720_crop_center_89f13bb9-c0d3-4ad9-9469-a08fe13d4acc_1024x8546.png	(from https://lojablackskull.com/collections/frontpage/products/fogao-de-piso-atlas-monaco-top-glass-4-queimadores-127v-220v-mesa-de-vidro/)
02:50:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2005:50:41%20GMT	http://cdn.shopify.com/s/files/1/0665/0039/5261/products/D_NQ_NP_2X_640295-MLA43438041916_092020-F_720x720_crop_center_81054039-e00b-44f3-a7d1-8ff638498dca_1024x.jpg?v=1664289316	C:/Users/gomes/Desktop/Clonado/b/cdn.shopify.com/s/files/1/0665/0039/5261/products/D_NQ_NP_2X_640295-MLA43438041916_092020-F_720x720_crop_center_81054039-e00b-44f3-a7d1-8ff638498dca_1024x8546.jpg	(from https://lojablackskull.com/collections/frontpage/products/fogao-de-piso-atlas-monaco-top-glass-4-queimadores-127v-220v-mesa-de-vidro/)
02:50:42	206279/206279	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Feb%202023%2005:50:41%20GMT	https://cdn.shopify.com/s/files/1/0665/0039/5261/products/Designsemnome_26_720x720_crop_center_8cf63f86-2ac0-4ff7-b0d1-ebd3f7cc8948_1024x.png?v=1664289316	C:/Users/gomes/Desktop/Clonado/b/cdn.shopify.com/s/files/1/0665/0039/5261/products/Designsemnome_26_720x720_crop_center_8cf63f86-2ac0-4ff7-b0d1-ebd3f7cc8948_1024x8546.png	(from https://lojablackskull.com/collections/frontpage/products/fogao-de-piso-atlas-monaco-top-glass-4-queimadores-127v-220v-mesa-de-vidro/)
02:50:43	45326/45326	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2005:50:43%20GMT	https://cdn.shopify.com/s/files/1/0665/0039/5261/products/D_NQ_NP_2X_640295-MLA43438041916_092020-F_720x720_crop_center_81054039-e00b-44f3-a7d1-8ff638498dca_1024x.jpg?v=1664289316	C:/Users/gomes/Desktop/Clonado/b/cdn.shopify.com/s/files/1/0665/0039/5261/products/D_NQ_NP_2X_640295-MLA43438041916_092020-F_720x720_crop_center_81054039-e00b-44f3-a7d1-8ff638498dca_1024x8546.jpg	(from https://lojablackskull.com/collections/frontpage/products/fogao-de-piso-atlas-monaco-top-glass-4-queimadores-127v-220v-mesa-de-vidro/)
02:50:43	281/281	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Feb%202023%2005:50:44%20GMT	https://lojablackskull.com/collections/frontpage/products/cooktop-5-bocas-philco-cook-chef-5-tc-a-gas-glp-preto-tripla-chama-cook-chef-5-tc/POST	C:/Users/gomes/Desktop/Clonado/b/lojablackskull.com/collections/frontpage/products/cooktop-5-bocas-philco-cook-chef-5-tc-a-gas-glp-preto-tripla-chama-cook-chef-5-tc/POST.1b0.delayed	(from https://lojablackskull.com/collections/frontpage/products/cooktop-5-bocas-philco-cook-chef-5-tc-a-gas-glp-preto-tripla-chama-cook-chef-5-tc/)
02:50:44	281/281	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Feb%202023%2005:50:44%20GMT	https://lojablackskull.com/collections/frontpage/products/geladeira-refrigerador-electrolux-frost-free-inox-inverse-454l-com-gavetao-prateleira-dobravel-db53x/POST	C:/Users/gomes/Desktop/Clonado/b/lojablackskull.com/collections/frontpage/products/geladeira-refrigerador-electrolux-frost-free-inox-inverse-454l-com-gavetao-prateleira-dobravel-db53x/POST	(from https://lojablackskull.com/collections/frontpage/products/geladeira-refrigerador-electrolux-frost-free-inox-inverse-454l-com-gavetao-prateleira-dobravel-db53x/)
02:50:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2005:50:45%20GMT	http://cdn.shopify.com/s/files/1/0665/0039/5261/products/2bd4c498910f684c69278a3ebb34de2d_720x720_crop_center_acab1325-2630-4471-8492-ae45caf731c0_800x.jpg?v=1664289295	C:/Users/gomes/Desktop/Clonado/b/cdn.shopify.com/s/files/1/0665/0039/5261/products/2bd4c498910f684c69278a3ebb34de2d_720x720_crop_center_acab1325-2630-4471-8492-ae45caf731c0_800x.1b2654b.delayed	(from https://lojablackskull.com/collections/frontpage/products/geladeira-refrigerador-electrolux-frost-free-inox-inverse-454l-com-gavetao-prateleira-dobravel-db53x/)
02:50:45	8515/8515	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2005:50:45%20GMT	https://cdn.shopify.com/s/files/1/0665/0039/5261/products/2bd4c498910f684c69278a3ebb34de2d_720x720_crop_center_acab1325-2630-4471-8492-ae45caf731c0_800x.jpg?v=1664289295	C:/Users/gomes/Desktop/Clonado/b/cdn.shopify.com/s/files/1/0665/0039/5261/products/2bd4c498910f684c69278a3ebb34de2d_720x720_crop_center_acab1325-2630-4471-8492-ae45caf731c0_800x654b.jpg	(from https://lojablackskull.com/collections/frontpage/products/geladeira-refrigerador-electrolux-frost-free-inox-inverse-454l-com-gavetao-prateleira-dobravel-db53x/)
02:50:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2005:50:45%20GMT	http://cdn.shopify.com/s/files/1/0665/0039/5261/products/3bf4427e3bd0dbe01afa1a148b5efa9a_720x720_crop_center_8526d743-4ce0-4b0f-9985-cf2b208c79f4_800x.jpg?v=1664289295	C:/Users/gomes/Desktop/Clonado/b/cdn.shopify.com/s/files/1/0665/0039/5261/products/3bf4427e3bd0dbe01afa1a148b5efa9a_720x720_crop_center_8526d743-4ce0-4b0f-9985-cf2b208c79f4_800x654b.jpg	(from https://lojablackskull.com/collections/frontpage/products/geladeira-refrigerador-electrolux-frost-free-inox-inverse-454l-com-gavetao-prateleira-dobravel-db53x/)
02:50:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2005:50:47%20GMT	http://cdn.shopify.com/s/files/1/0665/0039/5261/products/65cc05f7fbe48ab9939474096bcf4a50_720x720_crop_center_137d5f91-6a29-4151-9815-94f89a06c406_800x.jpg?v=1664289295	C:/Users/gomes/Desktop/Clonado/b/cdn.shopify.com/s/files/1/0665/0039/5261/products/65cc05f7fbe48ab9939474096bcf4a50_720x720_crop_center_137d5f91-6a29-4151-9815-94f89a06c406_800x654b.jpg	(from https://lojablackskull.com/collections/frontpage/products/geladeira-refrigerador-electrolux-frost-free-inox-inverse-454l-com-gavetao-prateleira-dobravel-db53x/)
02:50:46	77706/77706	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2005:50:46%20GMT	https://cdn.shopify.com/s/files/1/0665/0039/5261/products/3bf4427e3bd0dbe01afa1a148b5efa9a_720x720_crop_center_8526d743-4ce0-4b0f-9985-cf2b208c79f4_800x.jpg?v=1664289295	C:/Users/gomes/Desktop/Clonado/b/cdn.shopify.com/s/files/1/0665/0039/5261/products/3bf4427e3bd0dbe01afa1a148b5efa9a_720x720_crop_center_8526d743-4ce0-4b0f-9985-cf2b208c79f4_800x654b.jpg	(from https://lojablackskull.com/collections/frontpage/products/geladeira-refrigerador-electrolux-frost-free-inox-inverse-454l-com-gavetao-prateleira-dobravel-db53x/)
